sample_id,pb207_u235_ratio,pb207_u235_ratio_2sigma_abs,pb206_u238_ratio,pb206_u238_ratio_2sigma_abs,error_correlation_rho,age_207pb_206pb_ma
3B,22.3897344,0.417276585,0.642997671,0.011983522,0.85,3200.789181
3B,22.62030236,0.610325457,0.645538211,0.017417469,0.85,3210.749466
3B,22.93922437,0.242084141,0.649018073,0.006849272,0.85,3224.367468
3B,22.57070889,0.28627279,0.644993529,0.008180696,0.85,3208.615314
3B,22.55458015,0.590111183,0.64481618,0.016870775,0.85,3207.92028
3B,22.39168752,0.508342002,0.643019281,0.014597993,0.85,3200.873966
3B,22.52811608,0.294899666,0.644524964,0.008437021,0.85,3206.778834
3B,22.28798717,0.371057156,0.641869843,0.010686043,0.85,3196.362548
3B,23.3264012,0.460332241,0.653190577,0.012890316,0.85,3240.658202
3B,17.83928179,0.28143289,0.587950781,0.009275524,0.85,2981.107932
3B,18.16382038,0.515338626,0.592228585,0.016802537,0.85,2998.450674
3B,18.36145883,0.188332106,0.594803884,0.006100859,0.85,3008.868794
3B,18.34364289,0.480924097,0.594572646,0.015588197,0.85,3007.934033
3B,18.12399129,0.408095479,0.591706891,0.013323385,0.85,2996.338158
3B,17.74911906,0.201870665,0.586751313,0.006673451,0.85,2976.236755
3B,17.87770101,0.247389579,0.588460417,0.008143048,0.85,2983.176509
3B,18.26277674,0.391811123,0.593520804,0.012733444,0.85,3003.680324
3B,17.678502,0.210643542,0.58580847,0.006980047,0.85,2972.405175
3B,18.38205263,0.364556393,0.595070952,0.011801561,0.85,3009.948232
3B,18.54346859,0.314729549,0.597156019,0.010135248,0.85,3018.36944
3B,18.4336971,0.208800015,0.595739648,0.006747992,0.85,3012.650173
3B,18.4928005,0.412856222,0.596503089,0.013317075,0.85,3015.733556
3B,14.2411486,0.419391056,0.535814102,0.01577932,0.85,2765.902336
3B,14.34620887,0.297694575,0.5374768,0.011153046,0.85,2772.877559
3B,14.71358157,0.188216955,0.543216488,0.006948856,0.85,2796.898418
3B,14.55079693,0.203061354,0.540687307,0.007545477,0.85,2786.324706
3B,14.42799586,0.385274091,0.538764547,0.014386754,0.85,2778.274632
3B,14.66664997,0.43024418,0.542489586,0.015913858,0.85,2793.861245
3B,15.13743298,0.190504924,0.549699775,0.006917984,0.85,2823.924052
3B,15.2121511,0.334765129,0.550827765,0.012121752,0.85,2828.61454
3B,14.57690227,0.25732766,0.541094402,0.009551999,0.85,2788.027814
3B,14.7898616,0.429512436,0.544394061,0.01580975,0.85,2801.815569
3B,14.86385641,0.375363167,0.545531786,0.013776542,0.85,2806.562766
3B,14.71518164,0.185944588,0.543241239,0.006864527,0.85,2797.001806
3B,15.06836469,0.150809292,0.548653158,0.005491106,0.85,2819.568881
3B,15.68700147,0.256589156,0.472401629,0.011590469,0.85,2857.927665
3B,7.994946039,0.182475022,0.259800322,0.008894445,0.85,2230.45425
3B,2.729261179,0.037692174,0.121306356,0.002512933,0.85,1336.457469
3B,9.930797905,0.226456205,0.304968551,0.010431491,0.85,2428.37417
3B,3.364574425,0.082984174,0.138704419,0.005131528,0.85,1496.187935
3B,2.310573194,0.027589647,0.111533855,0.001997673,0.85,1215.536726
3B,4.534604046,0.096301109,0.174188072,0.005548832,0.85,1737.340739
3B,5.803893864,0.1114585,0.211225907,0.006084602,0.85,1946.992004
3B,5.996716265,0.111312663,0.209469012,0.00583233,0.85,1975.367756
3B,5.123660827,0.095381755,0.182128664,0.005085744,0.85,1840.036647
3B,17.25785089,0.423864636,0.515315275,0.018984744,0.85,2949.276715
3B,2.746005861,0.034933166,0.122091856,0.002329777,0.85,1341.006416
3B,9.07429199,0.117732477,0.295157479,0.005744187,0.85,2345.521482
3B,4.491542277,0.105762762,0.171633868,0.006062218,0.85,1729.409698
3B,5.310662439,0.132764769,0.191036034,0.007163755,0.85,1870.579939
3B,5.556232264,0.132862592,0.195860155,0.007025216,0.85,1909.342629
3B,9.374702224,0.121109094,0.294834754,0.005713329,0.85,2375.357023
3B,4.327129639,0.080809091,0.159762833,0.004475353,0.85,1698.545529
3B,1.804432775,0.020754203,0.100963886,0.001741898,0.85,1047.064324
3B,5.016674233,0.067952566,0.183102944,0.003720288,0.85,1822.140076
3B,3.228423516,0.055336296,0.137999316,0.003548034,0.85,1464.008968
3B,1.946954784,0.029022413,0.100401695,0.002244967,0.85,1097.397939
3B,1.990763459,0.053287358,0.10305192,0.004137632,0.85,1112.381269
3B,3.512651048,0.081241796,0.142063943,0.004928555,0.85,1530.065285
3B,2.540386991,0.029805811,0.118039533,0.002077398,0.85,1283.683851
3B,1.982073532,0.055132536,0.107699815,0.0044936,0.85,1109.426689
3B,2.669105358,0.069184086,0.121929601,0.004740683,0.85,1319.945028
3B,2.380207089,0.047583928,0.111527185,0.003344395,0.85,1236.672566
3B,3.971741601,0.107127045,0.156832362,0.006345197,0.85,1628.441084
3B,6.087133888,0.079460678,0.208484329,0.004082292,0.85,1988.405353
3B,2.871218145,0.063185542,0.12596437,0.004158058,0.85,1374.391251
3B,7.881366883,0.107862348,0.268786885,0.005517822,0.85,2217.551377
3B,2.10636243,0.040841927,0.10681097,0.003106564,0.85,1150.888364
3B,2.515698059,0.06107155,0.118531697,0.004316246,0.85,1276.578261
3B,1.984358182,0.045160966,0.104195852,0.003557008,0.85,1110.204304
3B,1.710381625,0.03192224,0.09674137,0.002708344,0.85,1012.427726
3B,7.124028314,0.162343353,0.243449192,0.008321631,0.85,2127.050951
3B,3.916532914,0.055275365,0.157086201,0.003325517,0.85,1617.102696
3B,3.752350419,0.052868723,0.149959952,0.00316929,0.85,1582.615952
3B,6.709527799,0.184108083,0.231643126,0.009534361,0.85,2073.876164
3B,2.5651744,0.032237992,0.126945076,0.002393085,0.85,1290.76811
3B,1.485616368,0.018818279,0.09232003,0.001754125,0.85,924.5272519
3B,2.778118627,0.072991087,0.136211097,0.005368127,0.85,1349.673725
3B,8.908782814,0.218130224,0.307621019,0.011298082,0.85,2328.701342
3B,1.482633978,0.037319504,0.093455573,0.003528567,0.85,923.3082038
3B,4.234685077,0.059530508,0.172673342,0.00364112,0.85,1680.770356
3B,1.749831772,0.044895704,0.100856554,0.003881538,0.85,1027.100306
3B,12.09643856,0.15397838,0.401346189,0.007663243,0.85,2611.910776
3B,4.730575735,0.084065692,0.179364197,0.004781144,0.85,1772.671984
3B,3.287425425,0.092763611,0.154585538,0.006543074,0.85,1478.07932
3B,1.753905848,0.033978146,0.1047029,0.00304259,0.85,1028.603556
3B,2.595255909,0.040151169,0.123278828,0.002860868,0.85,1299.299562
3B,2.560771535,0.062117748,0.125743963,0.004575339,0.85,1289.513372
3B,6.856208154,0.185845978,0.25989557,0.010567185,0.85,2093.013217
3B,6.530789358,0.14461881,0.246271498,0.008180211,0.85,2050.058247
3B,1.42357033,0.021262813,0.091052465,0.002039975,0.85,898.8595176
3B,5.199535217,0.15328377,0.200719631,0.008875907,0.85,1852.54031
3B,1.858412362,0.028285263,0.099813183,0.002278753,0.85,1066.422656
3B,2.571387274,0.048443761,0.125939547,0.003558965,0.85,1292.536033
3B,3.645878736,0.078697013,0.163073462,0.005279959,0.85,1559.608604
3B,1.660811754,0.036164457,0.100865892,0.003294558,0.85,993.6855833
3B,3.054692054,0.03968074,0.140762318,0.002742774,0.85,1421.40909
3B,3.786138968,0.111234862,0.1632229,0.00719311,0.85,1589.809642
3B,4.20408625,0.044260271,0.168676116,0.002663712,0.85,1674.817621
3B,3.36892743,0.037103118,0.153410537,0.002534342,0.85,1497.200121
3B,4.007801732,0.099623257,0.168741093,0.00629168,0.85,1635.779096
3B,1.667825445,0.044890717,0.099553892,0.004019347,0.85,996.3585324
3B,15.13751868,0.224121428,0.480873034,0.010679487,0.85,2823.929445
3B,1.740401659,0.022436749,0.104572163,0.002022171,0.85,1023.612226
3B,1.632684717,0.047162049,0.100947566,0.004373987,0.85,982.8949895
3B,3.922627868,0.10970353,0.171511809,0.007194967,0.85,1618.360672
3B,2.343539431,0.052718576,0.121146979,0.004087853,0.85,1225.597762
3B,3.853454988,0.084911566,0.170194005,0.005625383,0.85,1603.991288
3B,2.176609407,0.063850296,0.114655595,0.00504509,0.85,1173.594358
3B,1.827237498,0.047630583,0.102148338,0.00399405,0.85,1055.287694
3B,1.314332228,0.023501475,0.090548765,0.002428643,0.85,852.0294375
3B,16.16254739,0.195762323,0.52216138,0.009486703,0.85,2886.459392
3B,1.839382938,0.027834159,0.101876836,0.002312452,0.85,1059.640304
3B,3.448316381,0.093218302,0.153895213,0.006240372,0.85,1515.485285
3B,6.654361839,0.123493473,0.248328949,0.006912835,0.85,2066.584414
3B,13.72349657,0.329349147,0.494382858,0.017796985,0.85,2730.816494
3B,2.214660027,0.033791906,0.120295257,0.002753248,0.85,1185.68473
3B,8.325782342,0.219509922,0.326303155,0.012904513,0.85,2267.129877
3B,6.214751853,0.06534237,0.259878514,0.004098573,0.85,2006.526678
3B,1.434469163,0.029409337,0.094606025,0.002909404,0.85,903.4154745
3B,3.036852627,0.056134801,0.146410265,0.004059488,0.85,1416.931853
3B,4.469915164,0.108675191,0.198126534,0.007225452,0.85,1725.402962
3B,1.899601635,0.031179311,0.10481941,0.002580697,0.85,1080.949749
3B,2.932241019,0.081616103,0.148544206,0.006201877,0.85,1390.27212
3B,11.26222064,0.298332682,0.446318352,0.017734249,0.85,2545.081021
3B,6.188251662,0.120731347,0.249692992,0.007307178,0.85,2002.790252
3B,3.500206013,0.05456401,0.162006015,0.003788219,0.85,1527.261183
3B,4.524099666,0.101611783,0.194748119,0.006561097,0.85,1735.411766
3B,1.228325997,0.025342336,0.08950529,0.002769957,0.85,813.5763106
3B,2.433867419,0.055021632,0.130921625,0.004439553,0.85,1252.665028
3B,2.375978675,0.045117799,0.127553015,0.003633184,0.85,1235.401594
3B,3.944074216,0.070160734,0.17777828,0.00474372,0.85,1622.774769
3B,12.07305887,0.251768683,0.448625009,0.014033278,0.85,2610.096499
3B,1.533447011,0.03363886,0.100152579,0.003295535,0.85,943.8806218
3B,1.709634529,0.017385667,0.106318897,0.001621772,0.85,1012.147805
3B,8.749963846,0.208585396,0.358259011,0.012810498,0.85,2312.294844
3B,13.27666629,0.154403375,0.484478379,0.008451492,0.85,2699.524269
3B,1.779789011,0.038837944,0.105726722,0.003460698,0.85,1038.102279
3B,1.343514718,0.026220841,0.095176434,0.002786281,0.85,864.752824
3B,1.710531846,0.05053294,0.103568213,0.004589455,0.85,1012.484001
3B,2.708500841,0.066244871,0.147336367,0.005405358,0.85,1330.789165
3B,3.993197971,0.08026106,0.181686126,0.005477685,0.85,1632.813708
3B,3.547024618,0.086146027,0.161678143,0.005889977,0.85,1537.770309
3B,2.546021009,0.053757305,0.135031544,0.004276633,0.85,1285.298403
3B,7.355303324,0.203737489,0.294417377,0.012232777,0.85,2155.553095
3B,1.848079225,0.024687982,0.108528728,0.002174708,0.85,1062.745404
3B,4.925164845,0.111721049,0.217346528,0.007395341,0.85,1806.578168
3B,6.476565095,0.128221454,0.270805032,0.008041998,0.85,2042.720693
3B,12.28245038,0.275119686,0.449305729,0.015096277,0.85,2626.231044
3B,1.84575737,0.033250212,0.111618738,0.003016117,0.85,1061.91729
3B,7.18998889,0.17286237,0.290497677,0.010476258,0.85,2135.261757
3B,1.210293544,0.02220986,0.088771081,0.002443531,0.85,805.3260215
3B,6.121470305,0.111137831,0.261727453,0.007127656,0.85,1993.312898
3B,8.154011382,0.099861381,0.311146983,0.00571588,0.85,2248.253222
3B,6.001020726,0.102558963,0.252419249,0.006470863,0.85,1975.992239
3C,22.27187911,0.242059718,0.64169091,0.006974154,0.85,3195.659975
3C,22.25956631,0.473451538,0.641554067,0.013645583,0.85,3195.122609
3C,22.10199199,0.471770474,0.639797383,0.013656575,0.85,3188.220386
3C,21.91851789,0.372676852,0.637739196,0.010843372,0.85,3180.124106
3C,22.02322163,0.440494264,0.638915441,0.012779174,0.85,3184.752341
3C,22.20292748,0.367787421,0.640923798,0.010616785,0.85,3192.647058
3C,22.64988495,0.275747418,0.645862657,0.007862952,0.85,3212.020359
3C,22.78624147,0.525076398,0.647353733,0.014917342,0.85,3217.857871
3C,22.4352654,0.584135804,0.643501027,0.016754515,0.85,3202.763828
3C,22.0317126,0.642021931,0.639010632,0.018621287,0.85,3185.126745
3C,22.22097207,0.339681878,0.641124736,0.009800582,0.85,3193.4364
3C,21.72071884,0.490103227,0.635504706,0.014339438,0.85,3171.322773
3C,22.90089391,0.376389297,0.648601909,0.010660144,0.85,3222.740377
3C,22.17039119,0.314821701,0.640561153,0.00909603,0.85,3191.222239
3C,18.32390553,0.22864582,0.594316261,0.007415882,0.85,3006.897455
3C,18.51044629,0.190230985,0.596730642,0.006132573,0.85,3016.652312
3C,18.71940826,0.541917059,0.599412232,0.01735267,0.85,3027.469505
3C,18.45518362,0.379105677,0.596017416,0.012243367,0.85,3013.772193
3C,18.09944875,0.29580642,0.591384969,0.009665237,0.85,2995.034242
3C,18.36274453,0.483712463,0.594820564,0.015668797,0.85,3008.936219
3C,18.70596234,0.489516108,0.599240404,0.015681515,0.85,3026.776917
3C,18.02543052,0.313760549,0.590411964,0.010277035,0.85,2991.09157
3C,17.80896501,0.392789035,0.587548006,0.012958777,0.85,2979.472628
3C,17.9737079,0.445702628,0.589730151,0.014623821,0.85,2988.327386
3C,18.34253889,0.423155533,0.594558311,0.013716239,0.85,3007.876081
3C,18.10627301,0.396371196,0.591474517,0.01294819,0.85,2995.396975
3C,18.18869789,0.469632575,0.592553976,0.015299757,0.85,2999.767939
3C,14.92454938,0.301093896,0.546461652,0.011024538,0.85,2810.440072
3C,14.57685876,0.195048967,0.541093724,0.007240227,0.85,2788.024978
3C,14.74676199,0.416488966,0.543729302,0.015356405,0.85,2799.040215
3C,14.65632896,0.432291159,0.542329483,0.015996109,0.85,2793.192102
3C,15.17087547,0.371101183,0.550205186,0.013458801,0.85,2826.026109
3C,14.96878588,0.35831383,0.547137512,0.01309705,0.85,2813.256774
3C,14.69188152,0.354588144,0.542880614,0.013102408,0.85,2795.49523
3C,14.67948167,0.312223619,0.542688513,0.011542654,0.85,2794.692549
3C,15.20367478,0.234387584,0.550700022,0.008489872,0.85,2828.08352
3C,15.17884469,0.301778088,0.550325493,0.010941292,0.85,2826.52638
3C,14.88277225,0.326403143,0.545821913,0.011970753,0.85,2807.772773
3C,14.76858233,0.376272619,0.544066045,0.013861666,0.85,2800.446261
3C,14.49208259,0.351954547,0.539769588,0.013108838,0.85,2782.483721
3C,2.892350607,0.065480445,0.122671116,0.00416576,0.85,1379.919017
3C,2.3928911,0.067437609,0.122203138,0.005165982,0.85,1240.475595
3C,5.932994755,0.126354082,0.20549058,0.006564452,0.85,1966.077944
3C,3.939112366,0.067876415,0.153269738,0.003961578,0.85,1621.755224
3C,8.02599986,0.111843602,0.257772464,0.005388151,0.85,2233.953684
3C,2.293698559,0.058097072,0.113494979,0.00431207,0.85,1210.347886
3C,6.464699462,0.072115535,0.221855222,0.003712286,0.85,2041.107956
3C,11.17005842,0.298980409,0.359741309,0.014443381,0.85,2537.42063
3C,2.181306333,0.061145259,0.119968253,0.005044333,0.85,1175.094592
3C,3.176334014,0.035184021,0.141176461,0.002345702,0.85,1451.422888
3C,8.13685212,0.171422867,0.260263958,0.008224654,0.85,2246.348093
3C,1.865055432,0.028015433,0.094287079,0.002124462,0.85,1068.779711
3C,3.628014368,0.045269362,0.138801086,0.002597882,0.85,1555.696719
3C,10.17841944,0.290408165,0.319755293,0.013684769,0.85,2451.119545
3C,3.208373384,0.056590501,0.130844171,0.003461818,0.85,1459.182823
3C,6.539404156,0.113673505,0.218015273,0.005684591,0.85,2051.219124
3C,4.840968991,0.104954333,0.180614506,0.005873703,0.85,1792.046206
3C,4.895117021,0.085837685,0.187744558,0.004938255,0.85,1801.415835
3C,2.40354648,0.05601906,0.110978207,0.003879826,0.85,1243.65941
3C,8.02905144,0.239822257,0.278195975,0.012464284,0.85,2234.296915
3C,12.68393833,0.179647931,0.376204008,0.007992502,0.85,2656.468254
3C,3.062727171,0.050726295,0.13519199,0.003358668,0.85,1423.419267
3C,4.283224115,0.065403915,0.167166726,0.0038289,0.85,1690.142193
3C,4.606462815,0.069660429,0.166569986,0.003778388,0.85,1750.43916
3C,3.640909973,0.07778364,0.146471092,0.004693767,0.85,1558.522071
3C,5.9796013,0.123341087,0.212901952,0.006587285,0.85,1972.880941
3C,1.961679351,0.045191405,0.111287163,0.0038456,0.85,1102.458705
3C,5.441625042,0.163004674,0.19005319,0.008539607,0.85,1891.436101
3C,6.634345278,0.154658154,0.220899415,0.007724326,0.85,2063.925656
3C,11.48511988,0.168310178,0.357354716,0.007855351,0.85,2563.372621
3C,2.769253438,0.032947535,0.123230667,0.002199228,0.85,1347.288374
3C,2.286056049,0.050333981,0.106069176,0.003503119,0.85,1207.989112
3C,3.790833404,0.094336687,0.148540357,0.005544746,0.85,1590.805082
3C,1.887951317,0.035844457,0.105768745,0.003012172,0.85,1076.861821
3C,3.361523266,0.046846134,0.146649249,0.003065552,0.85,1495.477859
3C,4.110134554,0.094490743,0.153934362,0.005308356,0.85,1656.318968
3C,5.553863631,0.091649098,0.204581278,0.005063958,0.85,1908.975725
3C,7.04635623,0.127228316,0.251961534,0.006824089,0.85,2117.296387
3C,7.428256482,0.114523379,0.251406322,0.005813996,0.85,2164.380289
3C,3.740459631,0.10352945,0.149463813,0.00620535,0.85,1580.072193
3C,2.620145679,0.05798413,0.120456051,0.00399856,0.85,1306.304785
3C,4.863823013,0.098663791,0.182190011,0.005543651,0.85,1796.011354
3C,1.905877736,0.045393693,0.110264993,0.003939394,0.85,1083.14514
3C,2.657334378,0.054410632,0.118911601,0.003652187,0.85,1316.682307
3C,9.912720618,0.137164243,0.331806229,0.006886901,0.85,2426.693545
3C,1.168348615,0.025840341,0.091271756,0.003027983,0.85,785.8718292
3C,1.939695062,0.041472301,0.11060725,0.003547313,0.85,1094.893492
3C,5.18356425,0.142972746,0.224202668,0.009275916,0.85,1849.92115
3C,7.714676557,0.208822584,0.279220343,0.011336998,0.85,2198.313007
3C,2.907585961,0.070464574,0.134426747,0.004886695,0.85,1383.88565
3C,13.37955076,0.28429662,0.450784455,0.014367803,0.85,2706.815364
3C,12.1383123,0.330167868,0.442121746,0.018038883,0.85,2615.15212
3C,1.587589075,0.028335825,0.097090255,0.002599349,0.85,965.3516609
3C,2.775782181,0.036543182,0.127022995,0.002508387,0.85,1349.045602
3C,9.819584267,0.210977984,0.334981836,0.010795843,0.85,2417.990405
3C,7.877622864,0.180583344,0.285698327,0.009823844,0.85,2217.123243
3C,1.430529732,0.027360626,0.091720646,0.002631404,0.85,901.7710621
3C,2.446629104,0.028018377,0.126787508,0.002177923,0.85,1256.431621
3C,1.966470531,0.035495073,0.110205395,0.002983835,0.85,1104.099987
3C,2.878552384,0.055186675,0.133478968,0.003838523,0.85,1376.313131
3C,5.216487341,0.128399511,0.209155721,0.007722292,0.85,1855.313003
3C,5.202406304,0.074034739,0.199717562,0.00426323,0.85,1853.010438
3C,1.722489771,0.039354783,0.099903348,0.00342383,0.85,1016.953666
3C,3.739028429,0.103042156,0.158969485,0.00657145,0.85,1579.765591
3C,14.27889701,0.218271861,0.442729697,0.010151565,0.85,2768.414069
3C,10.32044098,0.204130092,0.338649291,0.010047319,0.85,2463.938699
3C,4.71408672,0.092307886,0.187621157,0.005510796,0.85,1769.746134
3C,2.206323073,0.029540045,0.112135379,0.002252039,0.85,1183.047998
3C,1.895475151,0.039283174,0.110675968,0.003440591,0.85,1079.503707
3C,2.024943543,0.037493958,0.106375673,0.002954486,0.85,1123.919813
3C,4.799290393,0.059421098,0.199428694,0.003703758,0.85,1784.774904
3C,1.851766051,0.02817687,0.110000496,0.002510687,0.85,1064.058963
3C,16.00719406,0.284900532,0.535391103,0.014293562,0.85,2877.226415
3C,5.374610675,0.1120158,0.211604626,0.006615287,0.85,1880.817402
3C,17.02899084,0.430829102,0.537645994,0.020403459,0.85,2936.468563
3C,2.419126546,0.034162478,0.116296644,0.002463481,0.85,1248.296819
3C,1.580788337,0.024747264,0.100650493,0.002363527,0.85,962.6795036
3C,3.702263145,0.081403731,0.15732785,0.005188883,0.85,1571.857555
3C,1.550792453,0.015807632,0.096292699,0.001472305,0.85,950.8088306
3C,3.863939358,0.106649054,0.172286726,0.00713296,0.85,1606.182339
3C,1.718829286,0.039266935,0.103513064,0.003547159,0.85,1015.587529
3C,4.21070262,0.077341306,0.185483444,0.005110382,0.85,1676.107739
3C,2.388196346,0.029303557,0.131685631,0.002423706,0.85,1239.069633
3C,2.187293841,0.063553316,0.123861016,0.0053983,0.85,1177.003839
3C,15.16839201,0.20548125,0.520773457,0.010582122,0.85,2825.870158
3C,1.729481776,0.033902771,0.103950265,0.003056582,0.85,1019.55807
3C,5.21367854,0.13230411,0.222325947,0.00846273,0.85,1854.854118
3C,4.812021315,0.050204095,0.213931006,0.003347932,0.85,1787.001486
3C,1.526343087,0.030596399,0.09213263,0.002770275,0.85,941.0294329
3C,2.197865566,0.041486496,0.122583711,0.003470801,0.85,1180.366123
3C,3.038252708,0.065847484,0.144625462,0.004701661,0.85,1417.283952
3C,2.695812095,0.054589136,0.131317009,0.003988677,0.85,1327.309044
3C,1.69592661,0.028891747,0.098692102,0.002521973,0.85,1006.99799
3C,3.472323123,0.088286443,0.159514797,0.006083677,0.85,1520.950386
3C,3.868828777,0.042212205,0.180815759,0.00295928,0.85,1607.202529
3C,4.468827648,0.068648234,0.197143629,0.004542655,0.85,1725.201066
3C,1.405517114,0.02263855,0.092099639,0.002225162,0.85,891.2676007
3C,2.886178183,0.06761048,0.144297527,0.005070386,0.85,1378.307562
3C,5.035390831,0.082737424,0.211043976,0.005201553,0.85,1825.293815
3C,1.301738245,0.024472616,0.100189258,0.00282533,0.85,846.4889032
3C,4.780945219,0.141197603,0.212777192,0.009426053,0.85,1781.557803
3C,2.257908794,0.066887557,0.124077018,0.005513426,0.85,1199.254217
3C,1.432274951,0.018919905,0.095836323,0.001898952,0.85,902.4998863
3C,1.978050522,0.044228661,0.106677182,0.003577908,0.85,1108.055947
3C,3.344960199,0.074672789,0.164283434,0.005501188,0.85,1491.614559
3C,1.589100524,0.047614314,0.096991693,0.004359252,0.85,965.9445879
3C,1.076245929,0.027521929,0.089180192,0.003420795,0.85,741.7996866
3C,9.573691134,0.223626726,0.396048142,0.013876615,0.85,2394.647863
3C,4.002775912,0.098164759,0.171546334,0.006310547,0.85,1634.759548
3C,1.601575885,0.029383666,0.101198248,0.002784984,0.85,970.8253755
3C,10.24630625,0.206744675,0.413809015,0.012524437,0.85,2457.267342
3C,2.059686753,0.041066921,0.117026742,0.003499994,0.85,1135.515604
3C,1.354671796,0.022410516,0.091833727,0.002278826,0.85,869.5754207
3C,2.026180544,0.033113099,0.116781519,0.002862774,0.85,1124.334952
3C,2.203519176,0.055606318,0.11726187,0.004438696,0.85,1182.159667
3C,1.64890123,0.049186272,0.106273348,0.004755157,0.85,989.130247
3C,2.165021825,0.037578618,0.123768839,0.003222412,0.85,1169.883689
3C,2.410561018,0.043465836,0.126795678,0.003429459,0.85,1245.74991
3C,3.238093267,0.095388082,0.158039309,0.006983307,0.85,1466.328341
3C,1.231725675,0.032872394,0.088322373,0.003535732,0.85,815.1242642
4A,21.76145733,0.510619551,0.635966255,0.014922567,0.85,3173.141735
4A,21.63348982,0.375827003,0.634514088,0.011023073,0.85,3167.417028
4A,22.35271352,0.406083622,0.642587788,0.011673946,0.85,3199.180777
4A,22.12208095,0.330646919,0.640021901,0.009566065,0.85,3189.102956
4A,22.09660528,0.361399455,0.639737152,0.010463175,0.85,3187.983601
4A,22.1061608,0.27030755,0.639843988,0.007823822,0.85,3188.403598
4A,21.95628487,0.289842601,0.638163993,0.008424336,0.85,3181.795958
4A,22.42628032,0.472093782,0.64340176,0.013544198,0.85,3202.374456
4A,22.32564213,0.41410715,0.642287716,0.011913473,0.85,3198.003022
4A,22.31217683,0.303870704,0.642138351,0.008745316,0.85,3197.416698
4A,21.85837171,0.381660455,0.637061463,0.01112348,0.85,3177.455884
4A,22.50227924,0.420712389,0.644240383,0.012044998,0.85,3205.663203
4A,22.53631334,0.417368962,0.644615198,0.011938172,0.85,3207.132535
4A,22.89160864,0.354219587,0.648501012,0.010034758,0.85,3222.345834
4A,22.51732869,0.468323873,0.644406178,0.013402602,0.85,3206.313185
4A,22.9725762,0.583095308,0.649379726,0.016482708,0.85,3225.781102
4A,22.14712411,0.308341278,0.640301558,0.008914539,0.85,3190.202106
4A,22.91372901,0.255158595,0.648741326,0.007224137,0.85,3223.285505
4A,22.52851191,0.611250408,0.644529322,0.017487565,0.85,3206.795917
4A,22.48405792,0.277846957,0.644039525,0.007958724,0.85,3204.875671
4A,20.11832117,0.442614912,0.616772142,0.01356935,0.85,3097.061446
4A,20.05602906,0.46326833,0.616020044,0.014229266,0.85,3094.061974
4A,19.99665282,0.333699943,0.615301405,0.010268021,0.85,3091.194634
4A,20.68369571,0.547427095,0.623514189,0.0165023,0.85,3123.887525
4A,20.10909854,0.498094032,0.616660909,0.015274435,0.85,3096.617919
4A,20.32742832,0.240622756,0.619283253,0.007330669,0.85,3107.066009
4A,20.394937,0.411034576,0.620089517,0.012497133,0.85,3110.274971
4A,20.39026718,0.536770404,0.620033813,0.016322287,0.85,3110.053322
4A,20.23049949,0.520643507,0.618121852,0.01590772,0.85,3102.440781
4A,20.66381125,0.430406508,0.623279595,0.01298229,0.85,3122.955967
4A,18.30435616,0.288414527,0.594062099,0.009360402,0.85,3005.869704
4A,18.02102896,0.489036006,0.590354003,0.016020415,0.85,2990.856632
4A,18.09301636,0.507624256,0.591300538,0.016589743,0.85,2994.69222
4A,17.78407435,0.328822828,0.587216912,0.010857485,0.85,2978.128042
4A,18.26871595,0.226692475,0.593598183,0.007365829,0.85,3003.993345
4A,18.35091847,0.3111827,0.594667099,0.01008397,0.85,3008.31587
4A,18.37577975,0.312918439,0.594989628,0.01013199,0.85,3009.619556
4A,18.32197866,0.276555694,0.594291219,0.008970353,0.85,3006.796201
4A,18.13852796,0.411682048,0.591897403,0.01343403,0.85,2997.109686
4A,18.18672687,0.446504897,0.592528208,0.014547244,0.85,2999.663635
4A,6.163475951,0.0725032,0.223601474,0.003945458,0.85,1999.284491
4A,1.894099634,0.026576337,0.11318119,0.002382088,0.85,1079.021227
4A,3.06556685,0.053888352,0.143479232,0.003783245,0.85,1424.12873
4A,1.847586924,0.044818019,0.111978216,0.004074484,0.85,1062.569876
4A,4.670071266,0.069417882,0.184977057,0.004124364,0.85,1761.894387
4A,2.202281027,0.037622209,0.121151786,0.003104507,0.85,1181.767149
4A,4.846635438,0.140075459,0.189543595,0.008217166,0.85,1793.030773
4A,18.52062744,0.390441162,0.543198548,0.017177097,0.85,3017.182032
4A,7.126439176,0.163653835,0.248506909,0.008560189,0.85,2127.352228
4A,3.968793188,0.102416714,0.166839672,0.006458073,0.85,1627.838748
4A,11.72902148,0.138430191,0.367545009,0.00650685,0.85,2583.017253
4A,3.148311796,0.078163853,0.145619291,0.005422985,0.85,1444.586948
4A,6.969295563,0.084617085,0.244442652,0.004451818,0.85,2107.525108
4A,7.946703114,0.166403859,0.269721665,0.008471952,0.85,2224.993753
4A,2.36365856,0.032943302,0.125325547,0.002620072,0.85,1231.689332
4A,8.737207115,0.109609595,0.29016673,0.005460279,0.85,2310.965459
4A,4.676203608,0.101825895,0.18513566,0.006047086,0.85,1762.991959
4A,3.141851092,0.065472798,0.145452196,0.004546601,0.85,1443.004327
4A,12.69762902,0.196398076,0.392596424,0.009108612,0.85,2657.483631
4A,18.62508737,0.297269263,0.545900229,0.013069417,0.85,3022.601122
4A,9.332296021,0.112573406,0.30555771,0.005528812,0.85,2371.198178
